datetime,machineID,volt,rotate,pressure,vibration,model,age,errorID,failure,comp,risk
30-04-2015 06:00,98,154.1251187,343.460135,85.85367265,46.10780065,model2,20,,comp2,comp2,High
28-11-2015 19:00,62,183.7799375,579.1805584,87.80292641,42.91689743,model4,20,,,,Low
29-08-2015 07:00,63,161.6797961,504.5213037,84.42456107,43.03601991,model4,14,,,,Low
19-07-2015 06:00,59,201.2434702,514.9383212,111.7714645,44.01307577,model3,17,,comp1,comp1,High
14-05-2015 10:00,54,170.6577179,477.521986,101.3761665,43.00692813,model2,10,error3,,,Medium
23-05-2015 23:00,50,193.9725146,466.5917071,96.81888137,32.98805035,model4,4,,,,Low
09-08-2015 19:00,60,166.9432927,417.0189208,107.1137289,41.21035321,model4,3,,,,Low
14-04-2015 11:00,66,180.278435,463.3255248,107.7135751,44.16013755,model4,6,error2,,,Medium
05-05-2015 20:00,70,168.4903856,412.6642015,112.2167021,44.46038948,model3,9,error1,,,Medium
14-01-2015 06:00,85,158.7497092,438.6788253,105.1936837,43.22557078,model1,16,error2,,,Medium
15-06-2015 06:00,67,196.8759973,465.0479965,95.24037139,41.36528505,model4,14,,comp1,comp1,High
09-03-2015 06:00,74,172.4505567,347.4292035,121.402112,45.62974253,model4,4,,comp2,comp2,High
17-01-2015 06:00,38,167.6936576,391.4479778,110.613354,48.10567518,model4,15,,comp4,comp4,High
31-08-2015 06:00,96,174.771744,439.8413473,117.9637622,36.12406465,model2,10,,comp3,comp3,High
27-07-2015 06:00,63,174.4083061,436.9220203,86.85979555,45.20866704,model4,14,,comp4,comp4,High
27-11-2015 06:00,83,176.5343288,515.6171029,105.3837241,47.94587471,model4,18,,comp4,comp4,High
11-04-2015 06:00,13,176.9696114,468.8428072,120.8013699,46.80422548,model1,15,,comp3,comp3,High
10-05-2015 18:00,92,160.6462386,400.9357824,84.05508701,45.46855752,model1,2,error2,,,Medium
18-09-2015 11:00,81,188.3792095,407.1357998,114.4612978,35.83860935,model4,1,error5,,,Medium
11-02-2015 19:00,45,192.5028854,524.3327914,109.0018512,54.05430787,model3,14,,,,Low
30-04-2015 06:00,50,177.2005266,375.6760957,98.37740017,41.5641616,model4,4,,comp2,comp2,High
07-10-2015 14:00,32,186.2173532,525.5224475,94.56183953,43.73099183,model4,15,error2,,,Medium
23-08-2015 16:00,46,192.8277372,449.2878095,99.72647673,42.91959012,model4,10,,,,Low
03-01-2015 09:00,53,174.8941282,422.4129202,89.02396201,45.37256006,model3,5,,,,Low
03-03-2015 20:00,38,169.6413159,489.7985373,105.4345596,33.91339125,model4,15,error4,,,Medium
25-12-2015 16:00,79,176.7415668,510.6639908,95.86570275,34.18738662,model3,14,error4,,,Medium
20-09-2015 03:00,93,158.9244329,476.4104667,92.39202749,46.10601563,model3,18,error5,,,Medium
04-03-2015 06:00,9,172.5145188,382.5007822,79.08806133,37.58949278,model4,7,,comp1,comp3,High
08-07-2015 18:00,85,164.9259885,460.3426128,103.8385116,42.7195619,model1,16,error3,,,Medium
20-03-2015 15:00,72,160.0492531,333.8108114,81.73605283,35.92448945,model4,2,,,,Low
18-02-2015 06:00,90,163.5554584,424.3023847,91.79024019,45.04307531,model2,2,error2,,,Medium
18-09-2015 06:00,35,173.5249777,509.3113064,105.425259,46.89386017,model1,17,error1,comp4,comp4,High
24-11-2015 10:00,61,205.091754,326.3811284,99.66025973,43.56613579,model4,2,,,,Low
11-01-2015 04:00,66,134.7931742,438.4668301,113.1187472,40.18125206,model4,6,error1,,,Medium
26-01-2015 12:00,6,162.661715,473.9206647,108.949558,42.13632646,model3,7,error1,,,Medium
01-11-2015 06:00,69,149.047462,549.3926247,129.6338389,32.53782717,model2,19,,comp3,comp3,High
02-01-2015 03:00,73,160.6278959,393.5849718,131.3244633,32.28554251,model2,20,,comp2,,High
28-11-2015 06:00,29,163.6626235,373.3740231,106.8537529,48.66257464,model4,3,,comp2,comp3,High
22-02-2015 06:00,46,180.4771458,354.6952274,80.33085922,45.09468073,model4,10,,comp2,comp2,High
23-08-2015 14:00,27,187.6148704,441.569216,97.20542366,35.73048473,model3,9,error3,,,Medium
29-10-2015 06:00,91,164.4224921,400.639933,104.2070493,51.59290452,model4,17,,comp4,comp4,High
04-11-2015 02:00,54,202.9549833,470.7295758,111.4300566,42.12353376,model2,10,error1,,,Medium
16-05-2015 06:00,17,203.7392375,513.6741099,107.4502346,31.69598397,model1,14,,comp1,comp1,High
19-02-2015 12:00,82,183.9336044,526.0952689,107.5977865,42.80798485,model3,11,,,,Low
19-03-2015 06:00,2,179.2778745,322.38817,118.1539342,47.41588469,model4,7,,comp1,comp1,High
08-06-2015 13:00,31,165.0936335,424.4857763,112.01687,35.48613912,model1,11,,,,Low
30-10-2015 13:00,99,188.0405985,506.135185,104.1684119,30.97547527,model1,14,,,,Low
07-05-2015 08:00,2,173.0616246,413.3282995,91.27870544,36.01059699,model4,7,error2,,,Medium
08-02-2015 06:00,56,158.0826686,487.0586545,93.80694764,44.84007974,model1,10,error2,,,Medium
05-01-2015 06:00,84,192.4272024,331.8701181,93.95647489,34.79938929,model3,9,,comp2,comp2,High
02-02-2015 19:00,77,178.6171979,442.4852755,82.54122031,39.92791744,model4,12,,,,Low
26-01-2015 06:00,71,158.064066,426.4829951,108.8479431,47.97103059,model2,18,,comp3,comp4,High
27-11-2015 06:00,17,182.2004822,432.586862,97.68248244,39.18329878,model1,14,,comp2,comp2,High
27-01-2015 10:00,38,155.370431,499.9214188,115.2465086,39.32539934,model4,15,,,,Low
16-08-2015 00:00,57,172.6300769,483.3508961,105.4284032,35.55630671,model4,10,error3,,,Medium
21-12-2015 06:00,13,194.9803992,409.9997364,94.62450317,32.63186998,model1,15,error3,,,Medium
12-09-2015 23:00,52,181.0498099,411.5793768,123.3072274,43.0149907,model3,14,,,,Low
08-08-2015 14:00,55,171.3515778,466.6358557,93.88763063,40.13827161,model3,17,,,,Low
04-11-2015 22:00,21,160.023293,399.397418,99.56082875,45.78958973,model2,14,,,,Low
04-01-2015 06:00,64,154.5912435,406.5996351,100.7248752,52.12081655,model3,20,error5,,,Medium
07-11-2015 08:00,31,149.9755558,466.3242055,101.7833177,37.11765156,model1,11,error1,,,Medium
10-06-2015 06:00,13,154.7143407,437.2896893,119.4437224,37.1954088,model1,15,,comp3,comp3,High
14-11-2015 06:00,9,184.9994269,395.039318,106.623689,44.68649862,model4,7,,comp1,comp1,High
11-11-2015 06:00,85,140.0310738,437.6198846,86.86185177,36.06125341,model1,16,,comp2,comp1,High
20-11-2015 06:00,47,156.3752389,346.1958253,100.809374,41.61180623,model2,6,,comp2,comp2,High
14-10-2015 06:00,81,148.9794548,288.3903054,112.8544102,40.22578797,model4,1,,comp2,comp1,High
23-09-2015 06:00,50,183.8071622,504.2328046,115.9012801,45.37074802,model4,4,error3,,,Medium
17-10-2015 12:00,100,165.9344436,489.6985943,87.48238377,44.73134536,model4,5,error1,,,Medium
05-07-2015 03:00,43,155.7354482,437.1821288,104.5451583,44.2974131,model3,14,,,,Low
21-05-2015 08:00,58,174.6226931,440.64406,102.4274202,41.07103209,model1,5,,,,Low
10-11-2015 10:00,75,156.3243156,500.7563908,115.3331778,36.16407601,model3,19,,,,Low
10-05-2015 23:00,69,147.6993395,458.8556951,89.76635025,29.89735531,model2,19,,,,Low
22-06-2015 20:00,81,169.7996057,403.9183961,103.8761625,39.87942134,model4,1,error4,,,Medium
28-09-2015 12:00,27,181.4893481,423.2725802,102.2180085,31.69908611,model3,9,,,,Low
22-12-2015 10:00,45,205.6010967,410.3711775,110.2575836,44.79095757,model3,14,,,,Low
27-11-2015 06:00,29,164.7258118,452.7751815,105.2325784,43.79232337,model4,3,error3,,,Medium
20-10-2015 06:00,74,199.1190446,439.1803801,91.77794169,44.86002728,model4,4,,comp2,comp2,High
16-01-2015 19:00,49,173.9390441,288.5141007,81.31689948,48.73250262,model1,15,,,,Low
21-06-2015 06:00,22,176.9034184,429.5041063,108.7629062,48.46193105,model1,14,,comp4,comp4,High
27-12-2015 16:00,28,178.26647,445.5892162,113.4716956,32.12659487,model4,1,error1,,,Medium
14-04-2015 06:00,56,187.0111914,387.6833086,106.0502161,34.30245046,model1,10,,comp1,comp4,High
17-01-2015 07:00,84,171.561351,440.9624149,93.49174581,45.548024,model3,9,,,,Low
26-07-2015 03:00,58,192.2987379,537.2496224,92.96629753,38.20521499,model1,5,,,,Low
07-03-2015 01:00,92,198.8500062,558.9376368,96.42944809,35.15129719,model1,2,error1,,,Medium
27-01-2015 23:00,3,144.0831281,473.9020309,93.57735759,32.0348421,model3,8,,,,Low
06-03-2015 17:00,33,160.6405113,442.5526219,95.62138346,34.61928065,model3,14,,,,Low
06-03-2015 14:00,45,198.8412232,501.1018167,84.83960653,43.65254556,model3,14,,,,Low
27-02-2015 01:00,63,185.0680481,464.3657602,96.18309353,37.77535277,model4,14,error3,,,Medium
20-01-2015 15:00,89,203.2209944,304.3130235,97.62195433,38.3608817,model3,17,,,,Low
25-04-2015 08:00,31,194.4491233,518.2055573,84.35317832,42.16191756,model1,11,,,,Low
30-09-2015 06:00,76,188.8305162,474.361866,108.1408971,40.75629644,model2,10,,comp3,comp1,High
20-12-2015 14:00,33,182.7813976,438.7786365,100.4704957,50.02129679,model3,14,error5,,,Medium
24-10-2015 06:00,61,226.6727576,447.1410905,102.8896083,40.00721818,model4,2,error1,,,Medium
30-09-2015 06:00,76,188.8305162,474.361866,108.1408971,40.75629644,model2,10,,comp3,comp3,High
29-08-2015 01:00,85,157.1857305,492.3654685,127.2170673,29.57664296,model1,16,,,,Low
19-03-2015 06:00,76,189.9387247,550.340226,118.6117604,44.673651,model2,10,,comp1,comp1,High
25-11-2015 06:00,56,171.8426798,390.6854351,101.1401151,34.50828916,model1,10,,comp2,comp2,High
06-04-2015 06:00,42,184.7349621,433.1344491,119.15556,25.83952225,model1,7,,comp3,comp3,High
21-07-2015 10:00,18,161.5927801,399.3470812,98.65156777,49.73681891,model3,15,,,,Low
13-01-2015 06:00,62,184.0015656,478.8244299,103.2082999,37.72273093,model4,20,,comp1,comp3,High
05-12-2015 22:00,86,162.9839757,451.7670031,114.0304407,39.39450917,model3,2,error1,,,Medium
01-03-2015 06:00,51,177.041815,438.8824284,101.1181642,54.91720685,model4,19,error5,,,Medium
16-08-2015 08:00,76,210.6468713,362.6310898,106.6203333,43.67219333,model2,10,,,,Low
07-02-2015 06:00,57,187.3086236,576.7529225,94.22662558,39.24219379,model4,10,,comp1,comp1,High
10-03-2015 18:00,58,166.5600173,402.7208196,84.06418875,42.43708521,model1,5,,,,Low
10-09-2015 21:00,21,183.8232224,417.2467473,110.7383895,48.18983346,model2,14,,,,Low
15-07-2015 15:00,75,146.625448,511.8338684,88.56904203,42.713009,model3,19,,,,Low
23-12-2015 00:00,64,178.0362579,527.6629237,100.3847255,32.99605152,model3,20,,,,Low
15-04-2015 23:00,92,169.1558477,415.1866985,104.6681744,50.93822679,model1,2,error1,,,Medium
21-02-2015 06:00,36,169.2576303,457.4445636,105.5701472,39.40397149,model4,5,,comp1,comp1,High
24-01-2015 06:00,97,203.907877,412.5137978,132.4853866,52.29086,model2,14,,comp4,comp4,High
07-01-2015 06:00,12,186.7673685,373.8959871,106.4779369,44.16718033,model3,9,,comp1,comp2,High
16-12-2015 16:00,88,171.6371753,515.8198831,117.5500684,47.21561222,model4,14,,,,Low
18-03-2015 18:00,43,182.7158322,475.6398439,83.9495626,47.37753746,model3,14,error2,,,Medium
15-02-2015 06:00,24,164.4881728,448.8744872,86.31517677,37.03862089,model1,20,error1,,,Medium
21-12-2015 15:00,21,179.8513333,409.2549968,87.98730925,31.21263036,model2,14,error1,,,Medium
05-07-2015 02:00,37,152.4115997,451.9961066,105.9826951,34.63314797,model1,16,,,,Low
01-04-2015 06:00,79,198.3211897,354.3485266,90.22638849,28.45703363,model3,14,error1,,,Medium
22-08-2015 23:00,1,188.865031,449.7862307,99.0169052,33.82153841,model3,18,,,,Low
29-05-2015 21:00,32,173.1929402,457.7752471,107.4373638,37.59668374,model4,15,,,,Low
19-03-2015 06:00,99,164.3688235,540.8190388,95.44822135,54.0264426,model1,14,,comp4,comp4,High
19-02-2015 06:00,11,167.7760856,468.3909549,122.5603385,45.94194711,model2,6,,comp3,comp3,High
14-08-2015 06:00,65,182.7747172,329.7281544,106.2838644,38.02979751,model3,15,,comp2,comp1,High
15-08-2015 06:00,68,161.7697275,267.9700674,126.15437,40.17358001,model3,10,,comp2,comp3,High
27-12-2015 06:00,28,206.4663939,481.5821032,103.2396119,41.10022797,model4,1,,comp1,comp4,High
29-08-2015 12:00,97,176.7601829,494.9908412,102.4573162,39.80766951,model2,14,,,,Low
18-08-2015 12:00,39,153.8145639,542.6591999,102.9662222,45.18042184,model4,0,,,,Low
23-03-2015 21:00,25,198.742433,408.3912063,98.39006522,43.78204207,model4,16,error1,,,Medium
14-10-2015 06:00,9,188.416382,323.6138722,97.78763864,38.10629618,model4,7,error2,,,Medium
18-02-2015 08:00,27,162.1571801,438.2044642,89.15334491,38.78511816,model3,9,,,,Low
01-11-2015 06:00,15,180.9764272,401.0454078,97.4817323,53.12817746,model3,14,,comp4,comp2,High
22-09-2015 23:00,98,173.0293926,399.4075841,105.1796586,45.55846397,model2,20,,,,Low
26-04-2015 01:00,59,190.6008249,426.3614128,98.75376255,38.38412965,model3,17,,,,Low
03-05-2015 06:00,96,208.8083571,461.2600308,117.9496029,33.17071392,model2,10,,comp3,comp4,High
18-02-2015 06:00,40,213.16704,431.2885874,74.69865549,41.39375375,model2,4,,comp1,comp1,High
18-02-2015 06:00,66,179.2989225,541.9904785,104.7636396,46.01051442,model4,6,,comp1,comp1,High
04-05-2015 06:00,25,192.5796667,535.7073536,109.637802,51.32120187,model4,16,,comp4,comp4,High
12-08-2015 23:00,72,184.1664539,392.8883961,92.67773585,47.61768377,model4,2,,,,Low
01-04-2015 06:00,33,189.2454849,471.200056,112.7005019,50.75913924,model3,14,,comp4,comp4,High
27-01-2015 12:00,63,179.0338516,301.5540468,111.1734708,41.50569103,model4,14,,,,Low
19-03-2015 06:00,2,179.2778745,322.38817,118.1539342,47.41588469,model4,7,,comp2,comp2,High
17-08-2015 08:00,47,196.1631091,446.8763112,89.30032227,40.4550404,model2,6,,,,Low
17-04-2015 06:00,81,180.9760218,375.2185848,90.48205968,36.79874167,model4,1,,comp2,comp2,High
14-05-2015 06:00,98,196.0918474,488.4173933,89.85450486,47.11459189,model2,20,error1,,,Medium
13-05-2015 06:00,82,199.5608359,477.3123886,105.5344383,45.41053738,model3,11,,comp1,comp1,High
05-06-2015 02:00,92,156.3920502,449.5588791,108.6404102,38.76846022,model1,2,error2,,,Medium
17-02-2015 06:00,4,143.497099,401.8141969,104.8337807,39.50260736,model3,7,,,,Low
02-04-2015 06:00,99,163.5146561,376.1124462,88.94411626,33.92848119,model1,14,error2,,,Medium
31-03-2015 23:00,33,180.1248639,405.0354687,101.2280871,41.42909496,model3,14,,,,Low
16-04-2015 00:00,27,187.1958019,485.9296871,104.5408656,32.37596,model3,9,,,,Low
27-11-2015 05:00,45,171.0093164,447.2272404,115.0297971,34.25998906,model3,14,,,,Low
18-08-2015 06:00,90,186.241541,429.858547,122.0659111,32.06706008,model2,2,,comp3,comp1,High
19-05-2015 19:00,31,162.0559272,391.5669652,101.6512325,44.73718956,model1,11,,,,Low
11-08-2015 09:00,22,178.2641695,509.8381357,104.4000827,49.44168244,model1,14,,,,Low
19-04-2015 08:00,44,164.3647046,474.0917101,92.59757018,47.29831266,model4,7,,,,Low
03-02-2015 06:00,88,140.3591515,258.4470084,113.8204963,39.3136489,model4,14,,comp2,comp2,High
20-09-2015 04:00,39,181.2694071,468.0558274,97.96569249,49.06459245,model4,0,,,,Low
29-07-2015 06:00,44,182.6759168,391.4475499,89.68411638,43.94972107,model4,7,,comp2,comp4,High
29-01-2015 03:00,36,190.699926,463.6532619,99.69226705,30.37258703,model4,5,,,,Low
01-05-2015 01:00,75,207.2782656,402.2863732,121.0883393,36.43111862,model3,19,,,,Low
15-06-2015 06:00,79,165.9070885,329.3211223,88.3489112,38.22357309,model3,14,error3,,,Medium
20-07-2015 06:00,35,163.2488158,423.9405713,85.18668428,37.94112191,model1,17,,comp2,comp4,High
31-05-2015 16:00,20,139.3467283,471.0615947,127.7808642,32.79324853,model2,16,,,,Low
13-09-2015 06:00,67,167.8165711,391.6759995,108.5101007,39.13446388,model4,14,,comp2,comp2,High
05-07-2015 06:00,78,168.1985901,454.7447343,95.11331742,42.13216401,model4,19,,comp1,comp1,High
02-11-2015 03:00,74,193.0618951,503.6991808,106.599588,47.00250276,model4,4,,,,Low
29-06-2015 06:00,85,168.8608063,407.1649418,102.5412977,44.75398365,model1,16,,comp1,comp1,High
29-07-2015 17:00,3,190.3539617,459.5875807,101.0144245,39.41961954,model3,8,error1,,,Medium
24-10-2015 16:00,40,198.0662083,387.4024881,109.0860234,47.7461783,model2,4,,,,Low
02-03-2015 13:00,27,169.8285507,519.566475,99.69422656,29.8256087,model3,9,error2,,,Medium
29-06-2015 06:00,18,165.3182802,373.5650432,102.2536844,39.98378481,model3,15,,comp2,comp2,High
21-04-2015 20:00,36,188.1160092,426.1099466,93.15748134,42.64128948,model4,5,error2,,,Medium
08-02-2015 07:00,85,167.2874445,448.6935546,112.6241346,39.76566376,model1,16,error1,,,Medium
02-04-2015 06:00,16,209.0906105,455.497299,88.86511712,42.19831549,model1,3,,comp1,comp1,High
02-01-2015 03:00,94,162.2525581,428.591774,114.3058651,49.54325328,model2,18,,comp4,,High
19-12-2015 06:00,47,187.734514,389.2787374,117.4693904,31.63524671,model2,6,error2,,,Medium
11-08-2015 06:00,61,179.8922112,364.6076378,108.7953219,46.56407406,model4,2,,comp2,comp2,High
09-01-2015 21:00,64,186.0596338,464.1436291,108.3633851,39.86118024,model3,20,error1,,,Medium
28-10-2015 06:00,17,157.6675795,485.9892608,136.7284619,56.46903166,model1,14,,comp4,comp3,High
07-08-2015 20:00,77,158.5567371,355.1294682,84.44709189,43.50150915,model4,12,error1,,,Medium
12-08-2015 15:00,26,184.0046294,473.6835452,100.5003363,36.61437517,model3,3,,,,Low
10-08-2015 06:00,61,164.9042358,326.9445666,90.45575666,36.88934547,model4,2,error3,,,Medium
03-10-2015 22:00,44,140.0130601,380.9807318,124.0106922,46.83876242,model4,7,,,,Low
16-02-2015 10:00,97,173.1314922,495.9338229,98.09920031,45.81874404,model2,14,,,,Low
11-06-2015 06:00,36,184.2949045,403.0599862,119.3822564,39.9113209,model4,5,error2,,,Medium
24-04-2015 21:00,29,141.2343829,371.0687914,119.0327952,44.99016959,model4,3,,,,Low
15-09-2015 06:00,37,194.4261384,371.5577052,122.8113477,32.55611659,model1,16,error2,,,Medium
05-06-2015 06:00,78,134.8812198,545.4833835,95.27963014,55.27241603,model4,19,,comp4,comp4,High
16-07-2015 06:00,4,176.6712914,399.9738643,85.98794268,35.91449146,model3,7,,comp2,comp2,High
04-12-2015 02:00,5,146.7717368,437.6409722,103.9653636,45.67793107,model3,2,error1,,,Medium
26-10-2015 21:00,32,183.6382237,392.3988324,86.65297901,41.62399519,model4,15,error2,,,Medium
14-05-2015 09:00,40,155.8276413,506.4885966,105.1981317,45.89368205,model2,4,error3,,,Medium
18-05-2015 11:00,51,165.2408178,431.4726559,90.44475847,46.27497682,model4,19,,,,Low
04-03-2015 06:00,70,179.2937808,466.9553014,96.84272604,46.4676608,model3,9,,,,Low
27-11-2015 06:00,24,172.1235055,372.5469008,117.9604246,33.66970478,model1,20,error4,,,Medium
04-12-2015 06:00,21,164.2920525,362.7567813,105.114845,51.38639182,model2,14,,comp2,comp2,High
02-03-2015 04:00,99,157.102456,418.6028467,87.66320338,48.63692204,model1,14,,,,Low
08-06-2015 08:00,11,169.5918287,424.0304051,96.09616071,37.40212343,model2,6,error3,,,Medium
07-02-2015 06:00,57,187.3086236,576.7529225,94.22662558,39.24219379,model4,10,,comp1,comp4,High
07-08-2015 11:00,35,160.7737759,406.34852,102.0378575,35.15272012,model1,17,error1,,,Medium
19-03-2015 06:00,99,164.3688235,540.8190388,95.44822135,54.0264426,model1,14,,comp4,comp4,High
30-01-2015 06:00,33,203.765383,437.8450286,103.055081,47.97193494,model3,14,error5,,,Medium
10-06-2015 08:00,10,172.8230975,479.0339354,88.29908164,42.34173624,model3,10,,,,Low
28-11-2015 06:00,68,193.1829028,463.1409654,94.61752103,42.15918986,model3,10,,comp1,comp1,High
04-09-2015 06:00,72,185.1315563,468.1592712,90.67015982,42.30133097,model4,2,error1,,,Medium
06-06-2015 06:00,75,172.2775204,448.798177,87.63331618,45.37852303,model3,19,,comp2,comp4,High
05-06-2015 06:00,43,146.7170668,378.3440748,113.7313813,41.88530973,model3,14,,comp1,comp2,High
26-01-2015 06:00,71,158.064066,426.4829951,108.8479431,47.97103059,model2,18,,comp4,comp3,High
20-06-2015 16:00,77,180.2773402,409.1562952,105.1993689,38.45752325,model4,12,,,,Low
05-07-2015 21:00,15,175.237139,441.8931294,94.24987993,39.20282003,model3,14,error2,,,Medium
04-07-2015 13:00,35,168.6712269,403.4176537,93.13626861,35.11342749,model1,17,,,,Low
14-07-2015 06:00,83,168.9125962,385.7527805,93.75386025,38.85895053,model4,18,error5,,,Medium
30-10-2015 17:00,34,170.3834247,466.8725454,96.47054982,39.8937963,model4,10,,,,Low
11-07-2015 01:00,71,170.2694339,471.3520246,95.5923326,36.91400931,model2,18,,,,Low
29-06-2015 06:00,51,171.3353745,324.376462,122.3525796,36.44763984,model4,19,error3,,,Medium
15-01-2015 15:00,75,167.8196391,436.4343109,104.469426,43.60098181,model3,19,,,,Low
10-01-2015 02:00,18,176.1512498,504.0982147,85.35846152,39.93262966,model3,15,error5,,,Medium
11-12-2015 10:00,42,148.3177107,395.4182268,80.69873292,39.52632927,model1,7,,,,Low
24-01-2015 08:00,97,176.0376853,421.0842241,99.77651512,37.91721777,model2,14,error2,,,Medium
15-07-2015 06:00,67,172.8062604,331.4178241,120.9680781,34.83677959,model4,14,,comp2,comp2,High
27-12-2015 10:00,53,174.5789746,413.1296017,91.5513038,40.81876337,model3,5,error2,,,Medium
30-04-2015 06:00,98,154.1251187,343.460135,85.85367265,46.10780065,model2,20,,comp4,comp4,High
15-02-2015 06:00,24,164.4881728,448.8744872,86.31517677,37.03862089,model1,20,error1,,,Medium
19-07-2015 06:00,59,201.2434702,514.9383212,111.7714645,44.01307577,model3,17,,comp1,comp1,High
10-06-2015 15:00,95,180.1865354,439.9165878,87.99752067,41.96914866,model2,18,,,,Low
19-11-2015 06:00,46,183.5420514,414.2407301,91.08333403,41.80583051,model4,10,,comp2,comp2,High
07-08-2015 06:00,30,147.6427244,409.05949,88.5235543,47.76796387,model3,20,,comp2,comp2,High
03-06-2015 06:00,40,172.3128293,488.7756539,110.6328329,54.50416272,model2,4,,comp3,comp4,High
01-10-2015 06:00,66,200.0448159,435.3383929,90.03309889,32.15945071,model4,6,,comp1,comp4,High
07-11-2015 06:00,48,177.0087703,402.5879111,102.1548522,45.04213103,model4,10,,comp2,comp2,High
08-08-2015 20:00,67,190.1840648,459.1434763,96.18060324,37.91875383,model4,14,,,,Low
01-07-2015 00:00,33,174.7296372,414.955281,107.0590591,35.17648666,model3,14,error2,,,Medium
07-01-2015 06:00,12,186.7673685,373.8959871,106.4779369,44.16718033,model3,9,,comp1,comp1,High
21-06-2015 13:00,11,165.726911,492.6752427,101.6324219,32.86715731,model2,6,error4,,,Medium
22-12-2015 04:00,96,167.6262716,465.1290313,87.00019287,44.3740943,model2,10,,,,Low
14-06-2015 06:00,98,188.3393674,383.6556844,87.71448917,41.51627261,model2,20,,comp2,comp2,High
19-02-2015 09:00,22,151.1799898,500.434943,97.5379569,35.68495435,model1,14,error1,,,Medium
15-07-2015 06:00,83,177.8388802,500.3599045,97.64851289,40.72973299,model4,18,,comp1,comp1,High
09-07-2015 21:00,21,189.4877837,474.8171341,104.459256,30.68464763,model2,14,error4,,,Medium
05-05-2015 21:00,32,188.1457649,527.5730698,97.6785851,30.77446674,model4,15,,,,Low
20-08-2015 08:00,44,170.9833918,444.7333795,86.41265277,30.64566606,model4,7,,,,Low
24-06-2015 16:00,60,219.99668,481.6600539,104.8151813,35.65563294,model4,3,,,,Low
16-01-2015 06:00,83,172.6461423,427.744763,128.3177172,53.28351593,model4,18,,comp4,comp4,High
24-01-2015 06:00,47,175.39235,482.7870986,142.0014786,40.35001544,model2,6,,comp3,comp3,High
02-10-2015 06:00,90,188.3972256,447.4648989,83.65022469,39.52841693,model2,2,,comp1,comp1,High
07-03-2015 17:00,14,133.5301536,482.8762433,113.6194218,36.61970854,model3,1,error2,,,Medium
01-06-2015 21:00,15,135.2789177,334.3856115,90.35446036,42.21862372,model3,14,error1,,,Medium
03-06-2015 06:00,37,166.6824338,479.3389109,106.744802,43.76694938,model1,16,,comp4,comp4,High
27-10-2015 09:00,32,158.6688409,440.634135,110.4345203,40.84533583,model4,15,,,,Low
08-03-2015 15:00,1,144.8184309,429.0195393,92.83639561,39.73684121,model3,18,,,,Low
02-04-2015 06:00,16,209.0906105,455.497299,88.86511712,42.19831549,model1,3,,comp1,comp1,High
12-01-2015 15:00,20,143.1280541,298.7392038,116.491038,31.83877342,model2,16,,,,Low
07-03-2015 06:00,78,200.9924029,506.6510794,109.8261873,42.41631327,model4,19,,comp1,comp4,High
29-10-2015 06:00,41,182.4843714,432.394789,99.593354,36.87177506,model4,9,,comp1,comp1,High
09-01-2015 05:00,78,175.3682087,399.0295028,111.1979719,41.93433004,model4,19,error3,,,Medium
25-02-2015 16:00,17,170.7169497,443.1262048,93.30994874,37.02107462,model1,14,,,,Low
26-05-2015 04:00,20,155.9088794,434.7976977,107.7990499,43.84122283,model2,16,error1,,,Medium
09-01-2015 05:00,58,173.0144448,480.0513391,98.33199907,46.87942414,model1,5,,,,Low
25-04-2015 22:00,29,157.0665586,455.1100159,121.8484955,42.83419849,model4,3,error2,,,Medium
05-08-2015 13:00,63,157.9495969,527.6098963,99.62691337,39.82352858,model4,14,error1,,,Medium
23-11-2015 17:00,23,167.2024048,502.9452821,107.4444831,36.90008416,model1,17,,,,Low
09-12-2015 06:00,70,144.8851631,332.9346621,117.6987411,45.68012246,model3,9,,comp2,comp2,High
20-11-2015 06:00,5,226.4206239,474.2413886,102.1764907,44.73915997,model3,2,,comp1,comp1,High
29-03-2015 07:00,72,167.2279409,411.6752304,91.70290663,42.39724077,model4,2,,,,Low
23-01-2015 23:00,19,177.4165438,494.4792735,89.78469623,42.81900109,model3,17,error4,,,Medium
30-12-2015 20:00,78,164.4113709,487.9265302,96.3285046,37.42830077,model4,19,,,,Low
09-09-2015 12:00,56,165.8440527,481.4429032,103.7801543,32.48241864,model1,10,error2,,,Medium
31-12-2015 21:00,43,177.6174079,409.0330944,104.2736745,36.48163681,model3,14,,,,Low
31-08-2015 16:00,39,153.3379143,434.1055066,114.4485437,34.30044552,model4,0,,,,Low
18-11-2015 20:00,24,154.870121,370.5377991,93.72992614,31.69585783,model1,20,,,,Low
07-11-2015 21:00,72,194.2281123,463.4930131,98.97285781,37.78138391,model4,2,,,,Low
20-11-2015 03:00,28,139.3608968,490.2141384,100.6804243,35.34828472,model4,1,,,,Low
01-04-2015 06:00,17,177.6226482,346.849178,109.3020756,57.4649526,model1,14,,comp2,comp2,High
31-08-2015 00:00,96,145.3153824,315.8186953,115.4824809,33.62542839,model2,10,,,,Low
14-12-2015 06:00,20,156.4661287,429.5082531,97.75228056,45.98195495,model2,16,error1,,,Medium
13-04-2015 20:00,84,156.7713118,446.1918309,87.54587803,36.62635284,model3,9,error2,,,Medium
21-10-2015 00:00,5,163.5523755,434.2762915,116.0386525,33.60666047,model3,2,,,,Low
